F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_31_367.jpg,-0.1,1,0,30.18835
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_31_439.jpg,-0.3,1,0,30.17021
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_31_510.jpg,-0.45,1,0,30.15221
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_31_580.jpg,-0.6500001,0.841429,0,30.09871
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_31_652.jpg,-0.8500001,0.6255326,0,30.02094
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_31_724.jpg,-1,0.4120031,0,29.92037
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_31_795.jpg,0,0.198701,0,29.87957
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_31_864.jpg,0,0,0,29.75047
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_31_933.jpg,0,0,0,29.49682
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_003.jpg,0.05,0,0,29.31295
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_071.jpg,0.25,0,0,29.02699
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_141.jpg,0.4,0,0,28.76424
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_209.jpg,0.5500001,0,0,28.4557
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_278.jpg,0.7500002,0,0,27.97373
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_348.jpg,0,0,0,27.74657
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_418.jpg,0,0,0,27.49552
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_487.jpg,0,0,0,27.32276
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_570.jpg,0,0,0,27.09906
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_651.jpg,0,0,0,26.87859
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_719.jpg,0.2,0,0,26.64844
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_802.jpg,0,0,0,26.38093
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_868.jpg,0,0,0,26.21928
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_32_936.jpg,0,0,0,26.00711
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_016.jpg,0,0,0,25.8004
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_098.jpg,0,0,0,25.59601
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_179.jpg,0,0.1924473,0,25.46267
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_251.jpg,0,0.4089414,0,25.55782
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_328.jpg,-0.15,0.6018744,0,25.76762
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_410.jpg,-0.35,0.8389068,0,26.20272
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_490.jpg,0,1,0,26.91073
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_569.jpg,0,1,0,27.66058
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_650.jpg,0,1,0,28.40638
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_729.jpg,0,1,0,29.14651
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_810.jpg,-0.05,1,0,29.88014
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_889.jpg,-0.25,1,0,30.17565
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_33_968.jpg,-0.45,1,0,30.1516
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_34_049.jpg,0,1,0,30.17227
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_34_129.jpg,0,1,0,30.18751
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_34_208.jpg,0,1,0,30.18987
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_34_288.jpg,0,1,0,30.19011
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_34_363.jpg,0,1,0,30.19004
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_34_440.jpg,0,1,0,30.19028
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_34_517.jpg,-0.1,0.8627182,0,30.15894
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_34_594.jpg,-0.3,0.6305317,0,30.08728
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_34_674.jpg,0,0.3907417,0,30.04131
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_34_756.jpg,0,0.4436975,0,30.03639
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_34_837.jpg,0,0.6853352,0,30.09921
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_34_919.jpg,-0.15,0.9313214,0,30.15653
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_001.jpg,-0.35,0.6832628,0,30.09625
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_083.jpg,0,0.4380779,0,30.03987
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_162.jpg,0,0.6749501,0,30.08743
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_240.jpg,0,0.9093896,0,30.16064
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_319.jpg,0,0.7648657,0,30.13765
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_399.jpg,0,0.5236347,0,30.08084
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_479.jpg,0,0.2855769,0,30.01556
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_560.jpg,0,0.2310576,0,29.96019
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_639.jpg,0,0.4678926,0,30.04156
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_720.jpg,0,0.7087179,0,30.11112
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_798.jpg,0,0.9423,0,30.16445
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_875.jpg,0,1,0,30.19052
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_35_955.jpg,0,0.9525676,0,30.19021
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_031.jpg,0,0.7687882,0,30.14136
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_107.jpg,0,0.4963627,0,30.08294
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_183.jpg,0,0.2694061,0,30.02671
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_259.jpg,0,0.03869408,0,29.92345
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_339.jpg,0,0.1460655,0,29.7295
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_415.jpg,0,0.3737661,0,29.73548
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_490.jpg,0,0.5554638,0,29.89684
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_568.jpg,-0.15,0.7847618,0,30.12029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_645.jpg,-0.35,1,0,30.15956
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_719.jpg,0,1,0,30.1895
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_796.jpg,0,1,0,30.19007
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_869.jpg,0,1,0,30.19024
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_36_942.jpg,0,0.7794886,0,30.15357
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_018.jpg,0,0.5531515,0,30.08275
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_093.jpg,-0.1,0.3279913,0,30.02704
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_167.jpg,-0.25,0.149962,0,29.95169
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_242.jpg,0,0,0,29.70364
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_316.jpg,0,0.2224104,0,29.55921
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_389.jpg,0,0.399219,0,29.60656
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_464.jpg,0,0.6634614,0,29.86898
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_537.jpg,-0.05,0.8872084,0,30.15507
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_610.jpg,-0.2,1,0,30.18348
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_685.jpg,0,1,0,30.19032
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_763.jpg,0,1,0,30.19026
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_838.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_910.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_37_984.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_059.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_133.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_205.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_277.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_349.jpg,-0.1,1,0,30.18767
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_420.jpg,-0.3,1,0,30.16929
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_490.jpg,0,1,0,30.18881
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_562.jpg,0,1,0,30.19008
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_635.jpg,0,1,0,30.19027
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_705.jpg,0,1,0,30.19028
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_777.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_846.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_919.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_38_989.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_060.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_133.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_202.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_274.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_345.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_417.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_486.jpg,0,1,0,30.19033
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_559.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_632.jpg,0,1,0,30.19038
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_704.jpg,-0.1,1,0,30.18766
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_776.jpg,0,1,0,30.18595
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_846.jpg,0,1,0,30.19012
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_915.jpg,0,1,0,30.19023
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_39_987.jpg,0,1,0,30.19027
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_058.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_130.jpg,-0.05,1,0,30.18978
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_206.jpg,-0.25,1,0,30.17512
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_280.jpg,0,1,0,30.19002
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_352.jpg,0,1,0,30.18985
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_424.jpg,0,1,0,30.19015
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_495.jpg,0,1,0,30.19026
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_568.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_643.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_715.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_787.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_866.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_40_939.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_017.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_093.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_169.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_247.jpg,-0.15,1,0,30.18421
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_322.jpg,0,1,0,30.19103
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_394.jpg,0,1,0,30.19017
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_468.jpg,0,1,0,30.19025
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_543.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_620.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_695.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_774.jpg,0,1,0,30.19032
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_848.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_41_928.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_003.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_077.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_151.jpg,0,1,0,30.19028
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_225.jpg,-0.15,1,0,30.18422
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_299.jpg,-0.35,1,0,30.16348
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_373.jpg,0,1,0,30.18744
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_447.jpg,0,1,0,30.18961
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_522.jpg,0,1,0,30.19014
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_600.jpg,0,1,0,30.19028
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_673.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_745.jpg,0,1,0,30.19053
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_819.jpg,0,1,0,30.19016
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_891.jpg,0,1,0,30.19013
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_42_965.jpg,0,1,0,30.19059
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_040.jpg,0,1,0,30.18916
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_113.jpg,0,1,0,30.19007
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_186.jpg,0,1,0,30.19015
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_259.jpg,0,1,0,30.19016
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_334.jpg,0,1,0,30.19016
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_408.jpg,0,1,0,30.19016
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_483.jpg,0,1,0,30.19015
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_558.jpg,0,1,0,30.19016
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_635.jpg,0,1,0,30.19073
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_706.jpg,0,1,0,30.19034
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_781.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_854.jpg,0,1,0,30.19071
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_43_930.jpg,0,1,0,30.19044
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_001.jpg,0,1,0,30.19035
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_074.jpg,0,1,0,30.19032
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_147.jpg,0,1,0,30.19034
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_220.jpg,0,1,0,30.19034
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_293.jpg,0,1,0,30.19035
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_367.jpg,0,1,0,30.19033
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_443.jpg,0,1,0,30.19034
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_518.jpg,0,1,0,30.19034
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_593.jpg,0,1,0,30.19035
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_669.jpg,0,1,0,30.19033
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_743.jpg,0,1,0,30.19033
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_819.jpg,0,1,0,30.19035
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_901.jpg,0,1,0,30.19037
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_44_974.jpg,0,1,0,30.19041
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_054.jpg,0,1,0,30.19055
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_132.jpg,0,1,0,30.19047
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_210.jpg,0,1,0,30.18993
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_292.jpg,0,1,0,30.19035
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_370.jpg,0,1,0,30.19038
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_446.jpg,-0.05,1,0,30.19025
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_525.jpg,0,1,0,30.18714
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_605.jpg,0,1,0,30.19011
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_684.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_759.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_836.jpg,0,1,0,30.19033
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_913.jpg,-0.1,1,0,30.1878
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_45_989.jpg,-0.25,1,0,30.17493
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_066.jpg,0,1,0,30.18884
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_139.jpg,0,1,0,30.1901
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_216.jpg,0,1,0,30.19026
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_292.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_367.jpg,0,1,0,30.19033
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_444.jpg,0,1,0,30.19025
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_518.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_592.jpg,0,1,0,30.19024
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_668.jpg,0,1,0,30.19028
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_745.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_820.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_898.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_46_977.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_47_056.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_47_138.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_47_216.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_47_296.jpg,0,1,0,30.19027
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_47_374.jpg,0,1,0,30.19028
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_47_453.jpg,-0.2,1,0,30.17986
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_47_528.jpg,0,1,0,30.18451
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_47_605.jpg,0,1,0,30.18979
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_47_687.jpg,0,1,0,30.1902
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_47_769.jpg,0,1,0,30.19027
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_47_849.jpg,0,1,0,30.19023
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_47_930.jpg,0,1,0,30.19028
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_009.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_090.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_170.jpg,0,1,0,30.19027
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_248.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_323.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_401.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_480.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_558.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_639.jpg,0,1,0,30.19028
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_718.jpg,-0.15,1,0,30.18424
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_799.jpg,0,1,0,30.19101
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_879.jpg,0,1,0,30.19015
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_48_959.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_027.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_110.jpg,0,1,0,30.19028
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_192.jpg,-0.2,1,0,30.18006
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_269.jpg,0,1,0,30.18466
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_337.jpg,0,1,0,30.18982
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_416.jpg,0,1,0,30.19016
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_498.jpg,0,1,0,30.19027
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_575.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_656.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_722.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_789.jpg,0,1,0,30.19033
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_857.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_924.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_49_992.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_061.jpg,0,1,0,30.19034
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_131.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_200.jpg,0,1,0,30.19026
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_267.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_337.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_419.jpg,0,1,0,30.19028
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_489.jpg,0,1,0,30.19034
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_557.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_626.jpg,0,1,0,30.19043
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_694.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_762.jpg,0,1,0,30.19034
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_830.jpg,0,1,0,30.19027
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_899.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_50_967.jpg,0,1,0,30.19031
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_035.jpg,0,1,0,30.19034
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_103.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_172.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_242.jpg,-0.1,1,0,30.18764
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_312.jpg,-0.3,1,0,30.16929
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_384.jpg,0,1,0,30.19005
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_452.jpg,0,1,0,30.18979
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_520.jpg,0,1,0,30.19017
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_590.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_658.jpg,0,1,0,30.19025
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_740.jpg,0,1,0,30.19027
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_813.jpg,0,1,0,30.19032
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_882.jpg,0,1,0,30.1903
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_51_951.jpg,0,1,0,30.19029
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_52_022.jpg,0,1,0,30.19027
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_52_091.jpg,0,1,0,30.19032
F:\Final Year Project\Data\IMG\center_2021_03_16_17_15_52_159.jpg,0,1,0,30.19028
